wall_u,window_u,window_shgc,roof_u,transmittance,heating_load,cooling_load
0.10000383582349474,0.7200023813863037,0.6836953336701096,0.1,0.5706619122833007,1297.4027099609375,2427.11279296875
0.10000001343105568,0.7200002337827703,0.7000420462460419,0.10000134556221944,0.7999934813960539,1112.1434326171875,3292.43505859375
0.21654663306903665,2.3999903167449803,0.35099521961539204,0.39695935571863017,3.926856126932365e-06,7375.875,23.95673370361328
0.10006922392283277,2.3364551893281074,0.35016283257066144,0.20361025235752025,9.954375222378542e-10,5121.04248046875,155.1876220703125
0.10000000000006742,0.7200092285044642,0.35572950373071854,0.10060188686736753,0.21433211015897302,1829.5089111328125,988.1668701171875
0.25629194780933556,2.393893238393816,0.3505531992776334,0.39988351054938404,2.386715260910893e-10,7840.07421875,6.734198570251465
0.10078890106845788,0.8222406859200821,0.3541540055228945,0.10900326497122322,3.229519588115376e-06,2190.703857421875,618.4415283203125
0.10185246714649032,2.0784186871651653,0.37028587787051487,0.11915822451179303,1.5022134301627985e-05,4344.29833984375,229.296630859375
0.10000177153939502,0.7200000056144272,0.5204400191216405,0.10003407409106586,0.7282301483947089,1300.2598876953125,2354.415771484375
0.1,0.7200197322786237,0.6074636555198258,0.1,0.7999999859310136,1183.5599365234375,2938.029052734375
0.10005143788389713,0.720000000082416,0.43607584803058613,0.10004580047863458,0.7806211270242397,1349.3797607421875,2160.595703125
0.10000000000005124,0.7200092285044642,0.3592453819505615,0.10022358554411119,0.660071722479028,1541.1976318359375,1656.4349365234375
0.10000454353727942,0.7200108527972324,0.5594580111955446,0.1,0.38502317988485424,1575.0364990234375,1576.8133544921875
0.10169296948147384,0.9793141400279686,0.3545902242218626,0.10002328143307652,4.4357119303328454e-06,2435.418701171875,554.832275390625
0.10025697671465833,2.3472272021237117,0.4676297652296062,0.14229544632624883,0.0004450273209904489,4810.57470703125,189.82086181640625
0.10148568036469378,2.3987144380360164,0.3656481290007965,0.375635868280697,0.0009188003189018444,6001.68603515625,90.55548858642578
0.10184182853372047,0.9100073945971185,0.3539116653344579,0.10000549506635469,3.229519588115376e-06,2317.579345703125,584.786865234375
0.10008190759400362,2.3993528855534234,0.35091784333875436,0.3025793601083083,0.0006888100933367749,5669.01171875,111.55585479736328
0.22490471815327512,2.386511878727492,0.3500132746655401,0.39999998697865247,2.3321773770542688e-08,7457.15087890625,20.80176544189453
0.10241696702250476,1.213396862620945,0.385715996025053,0.1303904570157441,7.276798173336297e-08,2953.0380859375,448.78509521484375
0.1,0.7200296954309136,0.5331777527725773,0.1,0.7999999599729902,1236.4197998046875,2639.674072265625
0.10034084180162342,1.1640401437344363,0.3546952066380451,0.10000210256553387,0.0014884781620197614,2732.18017578125,486.3563537597656
0.10000001280643712,0.7200004567226924,0.6439338422480477,0.10000037640293757,0.7876611671561716,1168.3094482421875,3037.7236328125
0.10672326412192709,2.117816214086425,0.3541484109729273,0.33265109709795304,0.00020180618993369587,5360.76953125,142.20269775390625
0.10000342957921385,0.7200342872893041,0.5155040379010261,0.10000194691048515,0.004721333079065153,1965.1871337890625,763.2494506835938
0.10034084395526026,1.3399134483300592,0.35247184233283574,0.10008051139053227,0.0018908804753214718,3044.7919921875,421.2098083496094
0.10019351109703162,1.81092514561114,0.36907206810664694,0.12535553878899985,5.321436840141612e-06,3916.796875,284.6893310546875
0.10057994933913758,1.4192612515184935,0.36026613692629,0.12550221334893463,1.4128629184614189e-08,3287.168212890625,375.5816345214844
0.10025697671470987,2.0784186871651653,0.3702471899264451,0.1427556372033979,0.0002808642817391457,4421.24658203125,221.41998291015625
0.10000490006831272,0.720005965480358,0.470687422051543,0.10000254959461567,0.33561129764552483,1677.8785400390625,1339.5054931640625
0.10228656565798748,2.387030787384143,0.3500058180121905,0.3947840388464463,0.00026435303973385845,6077.60791015625,82.72846221923828
0.10000000000002215,0.7200089916595771,0.36585426361649975,0.10016612715344442,0.660071722479028,1532.6636962890625,1674.5433349609375
0.20594362584081988,2.399936670874993,0.35091784333875436,0.3828285215347174,0.000502636642849965,7202.7333984375,33.09809112548828
0.10002241906314877,0.7200000000697928,0.7211956695984097,0.10006825475294294,0.7953505586008168,1097.8382568359375,3356.6279296875
0.10452550678334495,1.9350853493364937,0.3500632383354261,0.1014646169162915,0.00036363870282715905,4086.158935546875,261.362060546875
0.10006922392283277,1.671640812628559,0.35026984140593914,0.11731038453095616,5.1066926223222045e-09,3668.76806640625,316.35125732421875
0.102906000826579,2.2457546921021856,0.36306764356221166,0.10000035897884839,0.0005192448841510119,4552.26123046875,205.5950927734375
0.10000000011066763,0.7200001752175247,0.5973518743248267,0.10000000001148286,0.7990458968420407,1191.8416748046875,2895.390869140625
0.10025697671470987,2.3471230627589836,0.3500472618614949,0.1427556372033979,0.0004450273209904489,4878.59228515625,175.29962158203125
0.10057994933913758,1.0405499093817112,0.3650513128396688,0.10039917943797597,1.3020775319322518e-08,2523.069580078125,536.2874145507812
0.10007865340495066,0.7200000000901873,0.43444680723249846,0.10007041347450389,0.7780004404870572,1353.4197998046875,2146.020751953125
0.10156484468226461,0.7532294203248411,0.3501115305929061,0.11352903511956379,1.1924768699856699e-06,2100.898193359375,641.8469848632812
0.20220837922399562,2.388973694149643,0.3500275775401568,0.3999999907673569,1.9759652947142442e-08,7213.0322265625,30.44574737548828
0.10016891940520893,0.7200000085915805,0.6675032913283672,0.10203023127195517,0.7847928507138177,1161.5565185546875,3114.453369140625
0.26864345496623954,2.3999543877336094,0.35005612399990244,0.3999998452693375,7.044004057230846e-07,7999.6484375,0.889838457107544
0.10000375974218734,0.7200372171222659,0.592870568374536,0.1008641432530778,0.4623858051409314,1475.6981201171875,1831.4771728515625
0.10053799631868054,1.1640401437344363,0.3579073690664605,0.10000194575438795,0.004292741600068477,2729.0693359375,491.36456298828125
0.10237424511807246,1.6708239100210753,0.3836087411940525,0.11004796068368924,2.077713773828523e-07,3643.40966796875,323.53228759765625
0.10067335867109183,1.7378183059432408,0.3632147719813531,0.12532891035066263,6.208077538742698e-09,3805.546142578125,299.41082763671875
0.10000000000001255,0.7200063471681275,0.6462760408748013,0.1002422011571327,0.21433211015897302,1720.1407470703125,1280.08935546875
0.10001778874865275,0.7200631699031343,0.35354022053336925,0.10000262555995472,0.004721333079065153,1971.6456298828125,680.1703491210938
0.10000724285676771,0.7200050917275398,0.42119708371098097,0.10023357579557736,0.6090657998961921,1503.2801513671875,1738.27978515625
0.10026734790701995,1.7600262263924296,0.35429097374339025,0.1761168950993035,0.00948179615840905,4039.374267578125,279.1273193359375
0.10118140831567586,2.361859874378726,0.3523314661555516,0.31040751768083286,0.0008000020950524634,5645.99853515625,114.64002227783203
0.10122990602141224,2.388099607372735,0.3510428625620294,0.23828668263549202,0.0007048626464545131,5379.552734375,134.5985107421875
0.10000555839626696,0.720005965480358,0.5815881172467186,0.10004137661289228,0.7999934813960539,1202.2283935546875,2836.451416015625
0.1,0.7200295457976974,0.35131240162150296,0.10056622154222909,0.5879941902858967,1611.3370361328125,1514.669677734375
0.2696594359228562,2.399977391998272,0.35005612399990244,0.39990805882222236,1.247559411493927e-07,8011.4296875,0.49060750007629395
0.15480427339945152,2.399999999426329,0.35000439573500997,0.39901799064202925,3.027212000879088e-06,6703.64404296875,50.82007598876953
0.10000000191928167,0.7200000810506798,0.3699158802378115,0.10064572007944175,0.40123303363707064,1696.7850341796875,1285.5546875
0.102906000826579,2.245758708916614,0.41644289468226575,0.10000035897884839,0.0005192448841510119,4519.68017578125,212.50262451171875
0.10000001872796596,0.7200010246882271,0.6439338422480477,0.10000037640293757,0.7877493401746758,1168.2342529296875,3038.01904296875
0.10000000011957105,0.7200002670083125,0.5500179027857333,0.10000000001842256,0.7990458968420407,1225.4754638671875,2705.7421875
0.1,0.72,0.75,0.1,0.6162383876782934,1214.3553466796875,2823.466796875
0.10156484468226461,0.7618138872385407,0.35015450078851407,0.10008306025524165,2.265524958341913e-06,2062.920654296875,649.7073974609375
