extWall_u,window_u,shgc,roof_u,transmittance,total_idealHeating,total_idealCooling
0.100000000000281,2.2804768868118277,0.1,0.10000000000129546,0.2,49024.90234375,8078.61376953125
0.10000000000009023,0.5000000001324933,0.7999999712845429,0.10000000000000037,0.5999999303838763,24974.056640625,21413.955078125
0.10000000000009619,2.2804768868118277,0.1,0.10000000000124838,0.2,49024.90234375,8078.61376953125
0.10000000000013567,0.5000000001173978,0.7999999712845429,0.10000000000000363,0.5999999237879976,24974.056640625,21413.955078125
0.10030703036669544,0.5000060716525558,0.4298035207376013,0.10049074581897977,0.20008993057764907,31333.7578125,13004.060546875
0.1000253151280657,0.5016986362291279,0.4826145678805928,0.10000765582392707,0.20001450425354678,30499.072265625,13505.498046875
0.10001084512185128,0.5000000000666536,0.799999999999998,0.1,0.4155018428769569,26171.619140625,19968.998046875
0.10023920820554262,0.5052165255344212,0.39210742251505476,0.10036959055531419,0.20041760117599844,32008.953125,12648.033203125
0.10000000000018021,0.5000000000006578,0.799999999999908,0.10000102190966732,0.3770838258589236,26259.048828125,19577.19921875
0.10039511431957934,0.5015911936609336,0.6550635002523815,0.10008097270238403,0.20001115749217172,28175.03125,15563.0908203125
0.10013222914058063,0.5000228769644058,0.11152328838133974,0.1000368789186271,0.2000285305755751,36852.3671875,8673.828125
0.10001575063921962,0.9488776618161907,0.10000000047916294,0.10000025684188694,0.20000012509928078,40427.21484375,8331.7392578125
0.10000053401737699,0.500168849470723,0.7372823183907543,0.102037836549331,0.20112057338359562,27203.859375,16762.619140625
0.10040249280290514,0.5000029681588414,0.6016780232932393,0.10089709117195413,0.2004005778917612,28861.072265625,14826.0556640625
0.10005682379220242,0.8710859456352301,0.1000000004141098,0.10004569266198197,0.20005731099417448,39898.00390625,8356.435546875
0.100087171021246,0.5000000000185207,0.3441206610021057,0.10005962206141254,0.20065233516426476,32842.0859375,12064.2373046875
0.10002008987672621,1.8877102031187125,0.1,0.10000000000000007,0.2,46624.33203125,8146.85693359375
0.10000000000000264,0.5000000000003113,0.7999999999993279,0.10000000000000048,0.34821336991233187,26305.658203125,19269.54296875
0.10005610226488437,1.6442491144309903,0.1,0.1,0.20000245304575087,44859.55078125,8174.10009765625
