extWall_u,window_u,shgc,roof_u,transmittance,total_idealHeating,total_idealCooling
0.1,0.3,0.7499999999917806,0.10000000000008595,0.7999999835025503,13024.4560546875,3085.819091796875
0.1,2.999998985148055,0.1,0.1,0.20000000000000015,22707.673828125,943.1362915039062
0.1,2.999998797970977,0.1,0.1,0.20000000000000004,22707.673828125,943.1362915039062
0.1,0.3,0.7499999999571253,0.10000000000003101,0.7999999835025503,13024.4560546875,3085.819091796875
0.1,1.4537793573242999,0.1,0.1,0.20000000000000012,19598.208984375,944.14990234375
0.10000003146948806,2.921584068069886,0.1,0.10000000117228333,0.2,22566.1484375,944.1445922851562
0.10092893436308904,0.30058167546413606,0.47598739199394235,0.10348529158896892,0.23987136526072528,14784.5146484375,1891.5235595703125
0.100000005440171,0.30216010717714903,0.5086616428319976,0.1003644996925886,0.20343774503325499,14665.751953125,1941.7928466796875
0.10029961240353208,0.3001129518607925,0.7470568036019838,0.10013320566284757,0.2332423616285391,13699.5009765625,2542.106689453125
0.10000001414594749,0.3002482132659164,0.362738294522164,0.10076339205439096,0.32643841059314077,15157.94140625,1655.65380859375
0.10010575672196777,0.30233534165588016,0.35458024033760965,0.10003124831666184,0.27475161672044446,15266.234375,1593.19775390625
0.1000227185099467,0.30022015212036635,0.23109193593743627,0.10054031688964025,0.2084189236792484,15879.693359375,1249.18310546875
0.10001913375773204,1.1636407123459171,0.1,0.1000000140093581,0.20000004543366875,18906.57421875,945.9357299804688
0.10011372106558798,0.3028718784359402,0.44425590603937176,0.10024099617458836,0.2641953593225126,14867.27734375,1828.4527587890625
0.10007322248190823,0.30022439179735283,0.5490992126827545,0.1000376796793345,0.2585303167471913,14405.181640625,2106.898193359375
0.10017865837615096,0.3028718784359402,0.7081004402343237,0.10029560146290945,0.2641953593225126,13800.248046875,2492.11669921875
0.10032635682287468,0.3000081669614025,0.7495367261315541,0.10213625246936239,0.3112331397643709,13593.32421875,2633.21484375
0.10037504391131218,0.30516663708960917,0.26400595171502617,0.10005828091110681,0.20037682053583322,15747.181640625,1317.803466796875
0.10005244343144792,0.6148064456971948,0.1,0.10001199653933449,0.20000000274973015,17482.080078125,963.017333984375
0.10009351787536823,0.30042244472234525,0.5202973613529599,0.1003537263483333,0.3800133042293578,14345.0302734375,2149.908935546875
0.10000197587516099,0.3000000256047462,0.7206510281852263,0.10000208494001267,0.7555085456880514,13179.7392578125,2983.431884765625
0.10013291194016351,0.30003212845964655,0.7452623210046798,0.10014481173299476,0.2917830544227043,13618.7216796875,2601.6474609375
0.10017849683280844,0.497992195976632,0.10000146423419905,0.10259835736281234,0.20015242220413546,17179.6953125,966.7635498046875
0.10010575672196777,0.30002518230757313,0.6047519611790335,0.1002371043263125,0.25395452831894016,14191.2880859375,2241.604248046875
0.10046843533706472,0.30047985528316945,0.40189493654493935,0.10027789196891983,0.2121078901340444,15106.33203125,1676.33544921875
0.10023983587293145,0.3002701254757524,0.7033227120868547,0.10172353914859333,0.23206505692386808,13869.0595703125,2447.069580078125
0.10001585936602374,0.3000512136425094,0.7454818810912257,0.10016370949224379,0.40970939597993605,13470.4814453125,2727.052490234375
0.10000037534620691,0.3000031468104689,0.5961383512347069,0.10017781266887361,0.3528216858398274,14058.1640625,2323.94482421875
0.10003696262095667,0.3002013655237471,0.7493522654208417,0.1003183892659563,0.5594485908895618,13318.0048828125,2894.133544921875
0.10001013972701253,0.30371432982705576,0.21403948106562212,0.10001457122075243,0.2117629343383887,15964.36328125,1212.3211669921875
0.10001702562046384,1.2254554019914563,0.1,0.10001250598637317,0.20000001569723752,19054.951171875,945.2832641601562
0.10039147811635467,0.300001164824936,0.7152893591128155,0.10001677929189252,0.6977916204798273,13279.9912109375,2929.541015625
0.10040149346622182,0.3007833387470049,0.7477091394885028,0.1003183892659563,0.20282541148893232,13745.408203125,2509.8818359375
0.10007970742281354,0.9867133866233727,0.10006544036509532,0.10015505535715598,0.20517461311628393,18481.23046875,951.5797729492188
0.10001056411836973,0.5511981446904575,0.1,0.10009453211737389,0.20000000151479988,17305.21484375,964.8487548828125
0.10000649929971468,0.30010982305913486,0.44689671163880984,0.10002523254708084,0.2056238590656428,14910.6357421875,1785.409912109375
0.1000005077481514,0.3029830560084628,0.41587651675233345,0.1016863393142801,0.21203229350703523,15055.75390625,1712.090087890625
0.100060871028423,0.30000001058034886,0.7304020203054273,0.10000208494001267,0.7603924919639432,13140.94140625,3010.07763671875
0.10007620764959309,0.3005335707115102,0.26160627110569346,0.10006408243030435,0.2620950052474848,15695.947265625,1343.796630859375
0.10001519374474349,0.30019828978188423,0.6947667602861072,0.10032903765580223,0.2073282459605746,13924.0712890625,2399.860107421875
0.1000101468191786,0.3010078815514797,0.348162982470427,0.100055255392187,0.27282876697678615,15293.1845703125,1574.3695068359375
0.1000343149670145,1.055961321722831,0.1,0.10001206892831929,0.20000005973216453,18654.1328125,947.8705444335938
0.10026541657220717,0.3000498875630261,0.1,0.10001419727324867,0.2000000064920799,16628.623046875,971.6509399414062
0.1001363789618704,0.30025152863561555,0.5668151020489605,0.100055255392187,0.27282876697678615,14310.0966796875,2168.369873046875
0.10029961240353208,0.3002920952452245,0.7499525988522063,0.10009772376904914,0.4542697509352308,13411.2373046875,2785.343505859375
0.10034094464108287,0.3005581066314157,0.28307217489021996,0.10342012704675815,0.20635849660592093,15662.3779296875,1366.072998046875
0.1005587361617959,0.30012023122979264,0.4409500295241842,0.10057356423109372,0.20049189761329944,14950.763671875,1765.988525390625
0.10005827727871879,0.3000032732532266,0.7499995341672294,0.10001649388546598,0.5094393849535542,13357.2822265625,2845.478759765625
0.10002287825840583,1.299915940967188,0.1,0.10000088219568115,0.20000028928915767,19233.865234375,944.7869873046875
0.10000039740535789,0.3001508604536214,0.28474285532802457,0.10062862930916852,0.3357587402361891,15533.6787109375,1442.7620849609375
0.10010575672196777,0.3010078815514797,0.3188953556252434,0.1002371043263125,0.2168646493926105,15477.1845703125,1456.9185791015625
0.10002316005637768,0.30136058045439595,0.35098470002815896,0.10001147119014163,0.21476777734657673,15332.103515625,1541.0826416015625
0.10016832338487672,0.7598950889253567,0.1,0.10001296645492971,0.2000000064920799,17886.607421875,958.1154174804688
0.10010561172089262,0.300290041401777,0.6324141340708982,0.10121338541176758,0.23206505692386808,14128.1259765625,2284.7451171875
0.10010058593949063,0.3010078815514797,0.6629121086809668,0.1002788393086848,0.2168646493926105,14030.3642578125,2339.558349609375
0.10005605290663945,0.300040641793169,0.5282154482217292,0.10030800086735413,0.21215013665010146,14568.09765625,2002.2279052734375
0.10037887548305202,0.300001164824936,0.742138204709903,0.10000194321261899,0.7792418161903861,13080.8740234375,3051.920654296875
0.10030337025380173,0.3000032732532266,0.7499995341672294,0.10001775094163168,0.5311120052715519,13340.982421875,2868.0185546875
0.10009351787536823,0.30204829419199314,0.11035982827555665,0.10005828091110681,0.20782583784211142,16557.7265625,994.973388671875
0.10010561172089262,0.30013573625975054,0.6310327380919314,0.10121338541176758,0.23206505692386808,14133.3408203125,2281.411376953125
0.10011326301868682,0.3006362367706139,0.5432508737977467,0.10047639344191256,0.24969975692176538,14447.951171875,2082.37939453125
0.10007620764959309,0.3005335707115102,0.26160627110569346,0.10026330701663201,0.39575439257580025,15592.7275390625,1421.089599609375
0.10059971599812186,0.3028258803141899,0.29186102855173934,0.10000062147590115,0.37421786003250235,15464.2333984375,1488.7655029296875
0.10056903916628603,0.3022660595092579,0.5105483150517109,0.10000645763984568,0.2385613093207748,14618.708984375,1979.8077392578125
0.1003976208551944,0.3000002111746175,0.7480341838461981,0.10004356141729001,0.7405671999500807,13112.5224609375,3036.098876953125
0.1002292279217672,0.8434559214925028,0.1,0.10109136087894793,0.20231971802443974,18122.26171875,955.795166015625
0.10053121821724297,0.30697227857353065,0.15777864890055598,0.10095402975170926,0.21769210460381067,16276.203125,1096.4022216796875
0.10007620764959309,0.3005335707115102,0.5822829698487619,0.10006408243030435,0.2638331550101213,14262.7060546875,2197.318115234375
0.1000057158591521,0.7510300302179226,0.1,0.1,0.20000000007946148,17860.314453125,958.3806762695312
0.10094020337166178,0.3000130285752767,0.749589300112994,0.10221077931819962,0.37211773060193026,13524.87890625,2697.2998046875
0.10000013161496536,0.3029830560084628,0.18496216473237098,0.10181555824817619,0.21203229350703523,16121.8623046875,1150.6319580078125
0.10014038856789735,0.30021069814024454,0.24895275469253259,0.10178275178728478,0.20008985335532367,15811.6640625,1285.38232421875
0.10000034367170649,0.30362627215330174,0.1368779830559565,0.10006832536546055,0.211731042664267,16386.0234375,1051.1446533203125
0.10001354961181953,0.4166421322644093,0.100000011406144,0.10238129575122487,0.20014095117289848,16957.74609375,968.5294189453125
0.10020324443114302,0.3032788244437062,0.10951832925105576,0.10001018629550285,0.27418613607186043,16524.00390625,1005.6624755859375
0.10094293923908405,0.3001004551436743,0.7499998357840064,0.10000914371820467,0.3457195751720161,13538.0234375,2670.6474609375
0.1003118319380542,0.3007767636627506,0.14227531887662823,0.10015475984688449,0.21552600786178186,16344.9345703125,1063.751220703125
0.10001013972701253,0.3032788244437062,0.1905511723490012,0.10001457122075243,0.2704392545159713,16045.4697265625,1182.798828125
0.10002300879032551,0.3000179929754505,0.1773396369756579,0.10017998047719737,0.3386233558030336,16103.7734375,1175.1884765625
0.10005244343144792,0.3625851324204417,0.1,0.10188011611288024,0.20000000274973015,16809.72265625,969.8721923828125
0.1000005077481514,0.3029830560084628,0.2925713198724532,0.10224578463505804,0.21143694470886343,15611.6611328125,1389.6856689453125
0.1000227185099467,0.30022015212036635,0.20985105243606697,0.10031564018233534,0.20065260465331872,15988.5478515625,1199.2618408203125
0.10045336416967465,0.30000086539956217,0.7229028835688298,0.10001677929189252,0.7034394335472478,13247.39453125,2951.53759765625
0.10084765533134124,0.30038776104986803,0.5949040167149295,0.10027789196891983,0.4089011173251351,13998.4326171875,2378.441162109375
0.10014038856789735,0.300290041401777,0.24895275469253259,0.10121338541176758,0.20073737617699763,15807.4716796875,1285.482666015625
0.10084923188155223,0.3000004500015856,0.7477260690028474,0.10180379144229346,0.7998548277523485,13051.765625,3080.974609375
0.1000101293370063,0.30004727225693717,0.6085600930996566,0.10164588691437566,0.3679647872834095,14002.498046875,2370.481201171875
0.10006978441915128,0.8434559214925028,0.1,0.10145079444035712,0.2006775025182563,18123.453125,955.594482421875
0.10001702562046384,0.6795742820437188,0.1,0.10001678579331046,0.2000000163457146,17661.595703125,961.1500854492188
0.10007620764959309,0.3003707927976218,0.5919705730641833,0.10006408243030435,0.2638331550101213,14223.2451171875,2221.27392578125
0.10000117329402682,0.9193409209883588,0.1,0.1006911700998024,0.2001275611348066,18314.876953125,952.533447265625
0.10060809419086764,0.30047985528316945,0.42708615213814316,0.10027789196891983,0.2121078901340444,14996.9150390625,1740.7611083984375
0.10006231748482057,0.3032788244437062,0.11830065814187629,0.10001386258889255,0.2669248963766358,16463.146484375,1024.595458984375
0.1000101468191786,0.3032788244437062,0.32227678611635663,0.10004410374133595,0.2704392545159713,15422.06640625,1501.2615966796875
0.1000101468191786,0.300633453653136,0.5125410078866384,0.10020523880799495,0.2774821795594156,14534.9130859375,2028.0435791015625
0.10007620764959309,0.3003633216638629,0.4096366577959818,0.10006408243030435,0.3711538787561865,14875.982421875,1819.7613525390625
0.10000047137233976,0.3029830560084628,0.12972793716643857,0.1016863393142801,0.20244250116168172,16451.638671875,1034.256103515625
0.10001550868422063,0.30045774298106465,0.5432508737977467,0.10045233972612137,0.23327156326370269,14473.0966796875,2064.828369140625
0.10001702562046384,0.6795742820437188,0.1,0.10001678579327387,0.2000000163457146,17661.595703125,961.1500854492188
0.10000976852226555,1.3791027715946467,0.1,0.10000286526772612,0.20000005973216453,19420.603515625,944.1967163085938
