extWall_u,window_u,shgc,roof_u,transmittance,total_idealHeating,total_idealCooling
0.33,2.42,0.27,0.31,,85938.697968,20173.346493
0.1,0.30000000000000043,0.6999999998391426,0.1,0.7999999998652828,60212.99609375,25120.736328125
0.10000000023790112,2.7,0.1,0.1,0.20000000013335334,107613.0703125,13352.6806640625
0.1,0.3000000000000006,0.6999999996912296,0.1,0.7999999997668787,60212.99609375,25120.736328125
0.10000000021517597,2.7,0.1,0.1,0.2000000001374726,107613.0703125,13352.6806640625
0.11427975982078213,0.3000136472450145,0.6998358045094213,0.10060476023223704,0.48635055238652336,62176.21875,24457.58984375
0.10076296121339023,0.30006010447808706,0.5362419002984108,0.10000934596101516,0.20354295389081323,68714.25,22561.994140625
0.10727543188055266,0.3000136472450145,0.6998597039105064,0.10057889207582114,0.6569062590865897,61035.27734375,24851.32421875
0.1001455868383901,0.30176519975948685,0.6367845373162347,0.10539134194086883,0.20529797233412345,65763.6875,23347.2890625
0.1043472796148741,0.3000266946365733,0.1690238458530062,0.1034944050719448,0.20000001372581647,80257.203125,17092.1171875
0.10254019889683216,0.3000037855969648,0.3010137347873554,0.10001801819138989,0.20812597245872144,75686.0390625,19603.787109375
0.10601018308846681,0.300000240560149,0.3920605278469226,0.10000484396134751,0.2073343869338539,72991.5625,20974.244140625
0.10794431463076831,0.3000104488137135,0.6999091521362151,0.10069377601012923,0.3435872169957257,63052.09765625,24103.396484375
0.10085264643333558,0.300024242307315,0.5695930256776,0.10214369676428434,0.2491139805302819,67323.171875,23034.380859375
0.10127450657542256,1.4429939093556845,0.1000016020902378,0.1000288044972568,0.2000008167680312,95876.671875,14151.4013671875
0.1000008776515368,0.6188202981222375,0.10000000000001345,0.10097850763299084,0.20000474712745342,86461.0703125,14987.1953125
0.1024844240863851,0.3001331954296639,0.27473896978595735,0.10000140599811004,0.20000000002657226,76570.96875,19153.939453125
0.10559354133691501,0.30013600459173584,0.15054115633689125,0.10000759506714238,0.20126613026331694,80944.1796875,16650.373046875
0.10305917824165066,0.30000210646508113,0.37455995748797255,0.11431924630576254,0.2138872523669284,73600.6796875,20756.26953125
0.10509842281833888,0.3000252883818822,0.5002028260790815,0.10068832152221925,0.20000001869524134,69917.4375,22229.27734375
0.10138733748495585,1.562217347827743,0.10016830889797092,0.10000179515419093,0.20029427629245541,97130.609375,14070.9814453125
0.10000220512865218,0.3006836572142147,0.40758403537743093,0.1004668457845767,0.21390553539708876,72419.578125,21225.466796875
0.1000020785513349,1.1152259421660935,0.1,0.1,0.20000562890819232,92135.3359375,14449.6875
0.10000043241133882,0.8291684271065851,0.1,0.1,0.200000000003301,88744.3359375,14765.8955078125
0.10082993650868886,0.7198501050808908,0.10000004813125944,0.10041188640114221,0.20000156350082648,87566.9609375,14881.1923828125
0.10000044266819537,0.3016493273832608,0.21194625803490166,0.10363484254468887,0.2009216362315541,78596.109375,18046.78515625
0.10001769447977953,0.3084088669170594,0.19723061193394548,0.10122720817239479,0.2040029432177191,79144.109375,17742.78515625
0.10242283300221414,2.3488875766605144,0.10000121423746129,0.10005730963594837,0.2000262320147795,104750.40625,13543.3525390625
0.10181432582794626,0.30000024598054104,0.12582183385489296,0.10009575091280791,0.2243033812265439,81779.1484375,16106.44921875
0.10014267506504111,2.265822530413795,0.10000002361300807,0.1,0.20000000013335334,103978.796875,13592.1669921875
0.10509842300021299,0.30001594258398123,0.14134648421488205,0.11912163872319342,0.2000000087592248,81563.1171875,16433.810546875
0.10085163801801995,0.30000307687441774,0.6644321642020141,0.10000000920238643,0.20050987140031645,64918.52734375,23514.978515625
0.11127184474259376,0.3000136472450145,0.6998358045094213,0.1033421086159883,0.319552542862498,63314.640625,24036.015625
0.10181432582794626,0.3000001809232688,0.34083692314438224,0.101403403850201,0.24270385331368827,74220.828125,20379.357421875
0.1002495205077241,0.30015629284797885,0.22051297609519044,0.10000098516337494,0.20000000000325358,78244.2265625,18219.91015625
0.10110670144679242,0.30000139274606136,0.4460234992990897,0.10351759651394359,0.24823952297063712,71135.0390625,21922.296875
0.10118900990593256,1.989139078087917,0.10137117469170412,0.10004806611261936,0.20036096914619916,101421.0390625,13793.0107421875
0.11082754709958673,0.30003241768653943,0.4417682597479407,0.10168048961109766,0.20116540777946235,71752.8984375,21627.822265625
0.10110670144679242,0.30000139274606136,0.4344194495318784,0.10385769607124923,0.24792727706005477,71458.4609375,21771.197265625
0.10000729719036547,0.5375423605273321,0.10000010163245394,0.10149735490626745,0.20002688635976343,85583.25,15072.984375
0.10112244827824025,0.30624919747657176,0.34110813783621274,0.10082129903908696,0.20307735102942231,74538.4921875,20187.931640625
0.10061120740109422,0.30044550382308294,0.46981445700769686,0.10041666509462056,0.21571093350132411,70635.34375,22019.916015625
0.10000563372515914,0.9683705546331838,0.1,0.1,0.20001600549894116,90391.4296875,14611.224609375
0.10003892413623391,0.30176519975948685,0.33345858904139064,0.10539134194086883,0.20522313109523393,74737.2890625,20093.796875
